budget_year,account_type,department,fund_code,account_category,bu_description,amount
FY14-15,Expense,MNPS,35131,MNPS FICA Career Ladder,,597
FY14-15,Expense,MNPS,35131,MNPS SSN Medical Career Ladd,,139
FY14-15,Expense,MNPS,35131,MNPS Emp'r Pension Career La,,888
FY14-15,Expense,MNPS,35131,MNPS Emp'r Pension TCRS,,179765
FY14-15,Expense,MNPS,35131,Electric,,281474
FY14-15,Expense,MNPS,35131,Water,,26781
FY14-15,Expense,MNPS,35131,Gas,,29767
FY14-15,Expense,MNPS,35131,Employee Out-of-town Travel,,0
FY14-15,Expense,MNPS,35131,Employee Local Travel/Park,,238
FY14-15,Expense,MNPS,35131,Telephone & Telegraph,,0
FY14-15,Expense,MNPS,35131,Printing/Binding,,1322
FY14-15,Expense,MNPS,35131,Advertising & Promot'n,,0
FY14-15,Expense,MNPS,35131,Host & Hostess,,0
FY14-15,Expense,MNPS,35131,Offc & Admin Supply,,1969
FY14-15,Expense,MNPS,35131,Computer Software,,276
FY14-15,Expense,MNPS,35131,"Furniture < $10,000",,0
FY14-15,Expense,MNPS,35131,Educational Equipment,,3368
FY14-15,Expense,MNPS,35131,HHold & Jnitr Supply,,0
FY14-15,Expense,MNPS,35131,Books/Magazines/Periodicals,,7982
FY14-15,Expense,MNPS,35131,Educational Supply,,13770
FY14-15,Expense,MNPS,35131,Rent Building & Land,,204978
FY14-15,Expense,MNPS,35131,Transfer Operational,,4356
FY14-15,Expense,MNPS,35131,Regular Pay,,2483769
FY14-15,Expense,MNPS,35131,Supplemental Pay,,8656
FY14-15,Expense,MNPS,35131,Injured on Duty Pay,,262
FY14-15,Expense,MNPS,35131,MNPS Career Ladder,,15000
FY14-15,Expense,MNPS,35131,Retirement Incentive Pay,,23858
FY14-15,Expense,MNPS,35131,Employer OASDI,,145978
FY14-15,Expense,MNPS,35131,Employer SSN Medical,,34663
FY14-15,Expense,MNPS,35131,Employer Group Health,,363027
FY14-15,Expense,MNPS,35131,Employer Dental Group,,1234
FY14-15,Expense,MNPS,35131,Employer Group Life,,3445
FY14-15,Expense,MNPS,35131,Employer Pension,,26031
FY14-15,Expense,MNPS,35131,MNPS FICA Career Ladder,,892
FY14-15,Expense,MNPS,35131,MNPS SSN Medical Career Ladd,,209
FY14-15,Expense,MNPS,35131,MNPS Emp'r Pension Career La,,1332
FY14-15,Expense,MNPS,35131,MNPS Emp'r Pension TCRS,,201175
FY14-15,Expense,MNPS,35131,Electric,,91823
FY14-15,Expense,MNPS,35131,Water,,12171
FY14-15,Expense,MNPS,35131,Gas,,16992
FY14-15,Expense,MNPS,35131,Stormwater,,1200
FY14-15,Expense,MNPS,35131,Entertainment Service,,1186
FY14-15,Expense,MNPS,35131,Bus Service,,464
FY14-15,Expense,MNPS,35131,Employee Local Travel/Park,,77
FY14-15,Expense,MNPS,35131,Telephone & Telegraph,,43
FY14-15,Expense,MNPS,35131,Printing/Binding,,690
FY14-15,Expense,MNPS,35131,Subscriptions,,0
FY14-15,Expense,MNPS,35131,Registration,,0
FY14-15,Expense,MNPS,35131,Other Rpr & Maint Srvc,,75
FY14-15,Expense,MNPS,35131,Offc & Admin Supply,,1092
FY14-15,Expense,MNPS,35131,Computer Software,,85
FY14-15,Expense,MNPS,35131,Educational Equipment,,4031
FY14-15,Expense,MNPS,35131,HHold & Jnitr Supply,,25
FY14-15,Expense,MNPS,35131,Books/Magazines/Periodicals,,6181
FY14-15,Expense,MNPS,35131,Educational Supply,,14869
FY14-15,Expense,MNPS,35131,Medical Supply,,102
FY14-15,Expense,MNPS,35131,Repair & Maint Supply,,0
FY14-15,Expense,MNPS,35131,Transfer Operational,,4653
FY14-15,Expense,MNPS,35131,Regular Pay,,2412145
FY14-15,Expense,MNPS,35131,Overtime Pay,,0
FY14-15,Expense,MNPS,35131,Supplemental Pay,,16931
FY14-15,Expense,MNPS,35131,Injured on Duty Pay,,246
FY14-15,Expense,MNPS,35131,MNPS Career Ladder,,12000
FY14-15,Expense,MNPS,35131,Employer OASDI,,141963
FY14-15,Expense,MNPS,35131,Employer SSN Medical,,33220
FY14-15,Expense,MNPS,35131,Employer Group Health,,394931
FY14-15,Expense,MNPS,35131,Employer Dental Group,,1939
FY14-15,Expense,MNPS,35131,Employer Group Life,,3306
FY14-15,Expense,MNPS,35131,Employer Pension,,21378
FY14-15,Expense,MNPS,35131,MNPS FICA Career Ladder,,713
FY14-15,Expense,MNPS,35131,MNPS SSN Medical Career Ladd,,167
FY14-15,Expense,MNPS,35131,MNPS Emp'r Pension Career La,,1066
FY14-15,Expense,MNPS,35131,MNPS Emp'r Pension TCRS,,198764
FY14-15,Expense,MNPS,35131,Electric,,115529
FY14-15,Expense,MNPS,35131,Water,,20312
FY14-15,Expense,MNPS,35131,Gas,,28957
FY14-15,Expense,MNPS,35131,Stormwater,,2400
FY14-15,Expense,MNPS,35131,Entertainment Service,,96
FY14-15,Expense,MNPS,35131,Internet Services,,0
FY14-15,Expense,MNPS,35131,Bus Service,,174
FY14-15,Expense,MNPS,35131,Employee Local Travel/Park,,199
FY14-15,Expense,MNPS,35131,Telephone & Telegraph,,0
FY14-15,Expense,MNPS,35131,Postage & Delivery Srvc,,0
FY14-15,Expense,MNPS,35131,Printing/Binding,,1178
FY14-15,Expense,MNPS,35131,Advertising & Promot'n,,0
FY14-15,Expense,MNPS,35131,Subscriptions,,0
FY14-15,Expense,MNPS,35131,Registration,,0
FY14-15,Expense,MNPS,35131,Other Rpr & Maint Srvc,,550
FY14-15,Expense,MNPS,35131,Offc & Admin Supply,,5649
FY14-15,Expense,MNPS,35131,"Furniture < $10,000",,0
FY14-15,Expense,MNPS,35131,Educational Equipment,,2447
FY14-15,Expense,MNPS,35131,HHold & Jnitr Supply,,0
FY14-15,Expense,MNPS,35131,Books/Magazines/Periodicals,,6639
FY14-15,Expense,MNPS,35131,Educational Supply,,15292
FY14-15,Expense,MNPS,35131,Medical Supply,,534
FY14-15,Expense,MNPS,35131,Repair & Maint Supply,,550
FY14-15,Expense,MNPS,35131,Audio Visual Materials,,712
FY14-15,Expense,MNPS,35131,Transfer Operational,,4455
FY14-15,Expense,MNPS,35131,MNPS Career Ladder-Charter Sch,,2000
FY14-15,Expense,MNPS,35131,MNPS Career Ladder Ben Chr Sch,,331
FY14-15,Expense,MNPS,35131,Regular Pay,,1892882
FY14-15,Expense,MNPS,35131,Supplemental Pay,,7722
FY14-15,Expense,MNPS,35131,MNPS Career Ladder,,16000
FY14-15,Expense,MNPS,35131,Employer OASDI,,110610
FY14-15,Expense,MNPS,35131,Employer SSN Medical,,25876
FY14-15,Expense,MNPS,35131,Employer Group Health,,348408
FY14-15,Expense,MNPS,35131,Employer Dental Group,,2261
FY14-15,Expense,MNPS,35131,Employer Group Life,,2880
FY14-15,Expense,MNPS,35131,Employer Pension,,26916
FY14-15,Expense,MNPS,35131,MNPS FICA Career Ladder,,942
FY14-15,Expense,MNPS,35131,MNPS SSN Medical Career Ladd,,220
FY14-15,Expense,MNPS,35131,MNPS Emp'r Pension Career La,,1421
FY14-15,Expense,MNPS,35131,MNPS Emp'r Pension TCRS,,151734
FY14-15,Expense,MNPS,35131,Electric,,76881
FY14-15,Expense,MNPS,35131,Water,,25184
FY14-15,Expense,MNPS,35131,Gas,,12901
FY14-15,Expense,MNPS,35131,Stormwater,,1200
FY14-15,Expense,MNPS,35131,Entertainment Service,,0
FY14-15,Expense,MNPS,35131,Employee Out-of-town Travel,,0
FY14-15,Expense,MNPS,35131,Employee Local Travel/Park,,0
FY14-15,Expense,MNPS,35131,Telephone & Telegraph,,0
FY14-15,Expense,MNPS,35131,Postage & Delivery Srvc,,0
FY14-15,Expense,MNPS,35131,Printing/Binding,,85
FY14-15,Expense,MNPS,35131,Registration,,0
FY14-15,Expense,MNPS,35131,Host & Hostess,,0
FY14-15,Expense,MNPS,35131,Offc & Admin Supply,,6083
FY14-15,Expense,MNPS,35131,Computer Software,,0
FY14-15,Expense,MNPS,35131,Educational Equipment,,54
FY14-15,Expense,MNPS,35131,Books/Magazines/Periodicals,,4531
FY14-15,Expense,MNPS,35131,Educational Supply,,10615
FY14-15,Expense,MNPS,35131,Medical Supply,,21
FY14-15,Expense,MNPS,35131,Audio Visual Materials,,0
FY14-15,Expense,MNPS,35131,Transfer Operational,,3663
FY14-15,Expense,MNPS,35131,Regular Pay,,2393257
FY14-15,Expense,MNPS,35131,Supplemental Pay,,14251
FY14-15,Expense,MNPS,35131,In-Service Train Supp,,0
FY14-15,Expense,MNPS,35131,MNPS Career Ladder,,7510
FY14-15,Expense,MNPS,35131,Employer OASDI,,139953
FY14-15,Expense,MNPS,35131,Employer SSN Medical,,32736
FY14-15,Expense,MNPS,35131,Employer Group Health,,423395
FY14-15,Expense,MNPS,35131,Employer Dental Group,,2204
FY14-15,Expense,MNPS,35131,Employer Group Life,,3352
FY14-15,Expense,MNPS,35131,Employer Pension,,29842
FY14-15,Expense,MNPS,35131,MNPS FICA Career Ladder,,405
FY14-15,Expense,MNPS,35131,MNPS SSN Medical Career Ladd,,102
FY14-15,Expense,MNPS,35131,MNPS Emp'r Pension Career La,,622
FY14-15,Expense,MNPS,35131,MNPS Emp'r Pension TCRS,,194738
FY14-15,Expense,MNPS,35131,Electric,,123587
FY14-15,Expense,MNPS,35131,Water,,5420
FY14-15,Expense,MNPS,35131,Gas,,26695
FY14-15,Expense,MNPS,35131,Entertainment Service,,364
FY14-15,Expense,MNPS,35131,Internet Services,,0
FY14-15,Expense,MNPS,35131,Bus Service,,120
FY14-15,Expense,MNPS,35131,Employee Out-of-town Travel,,0
FY14-15,Expense,MNPS,35131,Employee Local Travel/Park,,186
FY14-15,Expense,MNPS,35131,Telephone & Telegraph,,0
FY14-15,Expense,MNPS,35131,Postage & Delivery Srvc,,0
FY14-15,Expense,MNPS,35131,Printing/Binding,,1378
FY14-15,Expense,MNPS,35131,Registration,,0
FY14-15,Expense,MNPS,35131,Offc & Admin Supply,,1079
FY14-15,Expense,MNPS,35131,Computer Software,,51
FY14-15,Expense,MNPS,35131,"Furniture < $10,000",,0
FY14-15,Expense,MNPS,35131,Educational Equipment,,0
FY14-15,Expense,MNPS,35131,Books/Magazines/Periodicals,,6502
FY14-15,Expense,MNPS,35131,Educational Supply,,19413
FY14-15,Expense,MNPS,35131,Medical Supply,,38
FY14-15,Expense,MNPS,35131,Audio Visual Materials,,203
FY14-15,Expense,MNPS,35131,Software License,,0
FY14-15,Expense,MNPS,35131,Transfer Operational,,4653
FY14-15,Expense,MNPS,35131,Regular Pay,,2521436
FY14-15,Expense,MNPS,35131,Supplemental Pay,,12929
FY14-15,Expense,MNPS,35131,Injured on Duty Pay,,1602
FY14-15,Expense,MNPS,35131,In-Service Train Supp,,43
FY14-15,Expense,MNPS,35131,MNPS Career Ladder,,15685
FY14-15,Expense,MNPS,35131,Employer OASDI,,147912
FY14-15,Expense,MNPS,35131,Employer SSN Medical,,34672
FY14-15,Expense,MNPS,35131,Employer Group Health,,391157
FY14-15,Expense,MNPS,35131,Employer Dental Group,,2638
FY14-15,Expense,MNPS,35131,Employer Group Life,,3576
FY14-15,Expense,MNPS,35131,Employer Pension,,28184
FY14-15,Expense,MNPS,35131,MNPS FICA Career Ladder,,922
FY14-15,Expense,MNPS,35131,MNPS SSN Medical Career Ladd,,216
FY14-15,Expense,MNPS,35131,MNPS Emp'r Pension Career La,,1390
FY14-15,Expense,MNPS,35131,MNPS Emp'r Pension TCRS,,202707
FY14-15,Expense,MNPS,35131,Electric,,125507
FY14-15,Expense,MNPS,35131,Water,,65900
FY14-15,Expense,MNPS,35131,Gas,,28723
FY14-15,Expense,MNPS,35131,Stormwater,,2000
FY14-15,Expense,MNPS,35131,Entertainment Service,,20
FY14-15,Expense,MNPS,35131,Internet Services,,0
FY14-15,Expense,MNPS,35131,Bus Service,,6
FY14-15,Expense,MNPS,35131,Employee Out-of-town Travel,,0
FY14-15,Expense,MNPS,35131,Employee Local Travel/Park,,133
FY14-15,Expense,MNPS,35131,Telephone & Telegraph,,0
FY14-15,Expense,MNPS,35131,Postage & Delivery Srvc,,0
FY14-15,Expense,MNPS,35131,Printing/Binding,,50
FY14-15,Expense,MNPS,35131,Advertising & Promot'n,,0
FY14-15,Expense,MNPS,35131,Subscriptions,,539
FY14-15,Expense,MNPS,35131,Registration,,0
FY14-15,Expense,MNPS,35131,Offc & Admin Supply,,7721
FY14-15,Expense,MNPS,35131,"Furniture < $10,000",,0
FY14-15,Expense,MNPS,35131,Educational Equipment,,9479
FY14-15,Expense,MNPS,35131,Books/Magazines/Periodicals,,9666
FY14-15,Expense,MNPS,35131,Educational Supply,,4555
FY14-15,Expense,MNPS,35131,Software License,,593
FY14-15,Expense,MNPS,35131,Transfer Operational,,4752
FY14-15,Expense,MNPS,35131,Regular Pay,,2572498
FY14-15,Expense,MNPS,35131,Supplemental Pay,,6187
FY14-15,Expense,MNPS,35131,Injured on Duty Pay,,242
FY14-15,Expense,MNPS,35131,In-Service Train Supp,,2419
FY14-15,Expense,MNPS,35131,MNPS Career Ladder,,8000
FY14-15,Expense,MNPS,35131,Employer OASDI,,148459
FY14-15,Expense,MNPS,35131,Employer SSN Medical,,34727
FY14-15,Expense,MNPS,35131,Employer Group Health,,535737
FY14-15,Expense,MNPS,35131,Employer Dental Group,,4904
FY14-15,Expense,MNPS,35131,Employer Group Life,,4683
FY14-15,Expense,MNPS,35131,Employer Pension,,62632
FY14-15,Expense,MNPS,35131,MNPS FICA Career Ladder,,466
FY14-15,Expense,MNPS,35131,MNPS SSN Medical Career Ladd,,109
FY14-15,Expense,MNPS,35131,MNPS Emp'r Pension Career La,,710
FY14-15,Expense,MNPS,35131,MNPS Emp'r Pension TCRS,,192926
FY14-15,Expense,MNPS,35131,Electric,,82325
FY14-15,Expense,MNPS,35131,Water,,29920
FY14-15,Expense,MNPS,35131,Gas,,29790
FY14-15,Expense,MNPS,35131,Stormwater,,1200
FY14-15,Expense,MNPS,35131,Entertainment Service,,992
FY14-15,Expense,MNPS,35131,Internet Services,,0
FY14-15,Expense,MNPS,35131,Bus Service,,208
FY14-15,Expense,MNPS,35131,Employee Out-of-town Travel,,2152
FY14-15,Expense,MNPS,35131,Employee Local Travel/Park,,8
FY14-15,Expense,MNPS,35131,Telephone & Telegraph,,0
FY14-15,Expense,MNPS,35131,Printing/Binding,,1161
FY14-15,Expense,MNPS,35131,Subscriptions,,0
FY14-15,Expense,MNPS,35131,Registration,,6618
FY14-15,Expense,MNPS,35131,Membership Dues,,7790
FY14-15,Expense,MNPS,35131,Offc & Admin Supply,,149
FY14-15,Expense,MNPS,35131,Computer Software,,0
FY14-15,Expense,MNPS,35131,"Furniture < $10,000",,0
FY14-15,Expense,MNPS,35131,Educational Equipment,,0
FY14-15,Expense,MNPS,35131,Books/Magazines/Periodicals,,5353
FY14-15,Expense,MNPS,35131,Educational Supply,,21125
FY14-15,Expense,MNPS,35131,Medical Supply,,11
FY14-15,Expense,MNPS,35131,Audio Visual Materials,,0
FY14-15,Expense,MNPS,35131,Transfer Operational,,5445
FY14-15,Expense,MNPS,35131,Electric,,4300
FY14-15,Expense,MNPS,35131,Water,,3258
FY14-15,Expense,MNPS,35131,Gas,,3345
FY14-15,Expense,MNPS,35131,Stormwater,,1200
FY14-15,Expense,MNPS,35131,Regular Pay,,2502988
FY14-15,Expense,MNPS,35131,Supplemental Pay,,135193
FY14-15,Expense,MNPS,35131,Injured on Duty Pay,,0
FY14-15,Expense,MNPS,35131,In-Service Train Supp,,0
FY14-15,Expense,MNPS,35131,MNPS Career Ladder,,9200
FY14-15,Expense,MNPS,35131,Employer OASDI,,154950
FY14-15,Expense,MNPS,35131,Employer SSN Medical,,36247
FY14-15,Expense,MNPS,35131,Employer Group Health,,408223
FY14-15,Expense,MNPS,35131,Employer Dental Group,,2390
FY14-15,Expense,MNPS,35131,Employer Group Life,,3801
FY14-15,Expense,MNPS,35131,Employer Pension,,32714
FY14-15,Expense,MNPS,35131,MNPS FICA Career Ladder,,549
FY14-15,Expense,MNPS,35131,MNPS SSN Medical Career Ladd,,128
FY14-15,Expense,MNPS,35131,MNPS Emp'r Pension Career La,,817
FY14-15,Expense,MNPS,35131,MNPS Emp'r Pension TCRS,,214009
FY14-15,Expense,MNPS,35131,Electric,,138385
FY14-15,Expense,MNPS,35131,Water,,11821
FY14-15,Expense,MNPS,35131,Gas,,18180
FY14-15,Expense,MNPS,35131,Stormwater,,480
FY14-15,Expense,MNPS,35131,Bus Service,,0
FY14-15,Expense,MNPS,35131,Employee Local Travel/Park,,233
FY14-15,Expense,MNPS,35131,Telephone & Telegraph,,0
FY14-15,Expense,MNPS,35131,Postage & Delivery Srvc,,0
FY14-15,Expense,MNPS,35131,Printing/Binding,,645
FY14-15,Expense,MNPS,35131,Other Rpr & Maint Srvc,,0
FY14-15,Expense,MNPS,35131,Offc & Admin Supply,,59
FY14-15,Expense,MNPS,35131,Computer Software,,0
FY14-15,Expense,MNPS,35131,Educational Equipment,,0
FY14-15,Expense,MNPS,35131,Books/Magazines/Periodicals,,2665
FY14-15,Expense,MNPS,35131,Educational Supply,,21861
FY14-15,Expense,MNPS,35131,Repair & Maint Supply,,49
FY14-15,Expense,MNPS,35131,Transfer Operational,,4950
FY14-15,Expense,MNPS,35131,Regular Pay,,4329970
FY14-15,Expense,MNPS,35131,Overtime Pay,,0
FY14-15,Expense,MNPS,35131,Supplemental Pay,,22534
FY14-15,Expense,MNPS,35131,Injured on Duty Pay,,0
FY14-15,Expense,MNPS,35131,MNPS Career Ladder,,18000
FY14-15,Expense,MNPS,35131,Employer OASDI,,255158
FY14-15,Expense,MNPS,35131,Employer SSN Medical,,59760
FY14-15,Expense,MNPS,35131,Employer Group Health,,660572
FY14-15,Expense,MNPS,35131,Employer Dental Group,,3398
FY14-15,Expense,MNPS,35131,Employer Group Life,,5650
FY14-15,Expense,MNPS,35131,Employer Pension,,43119
FY14-15,Expense,MNPS,35131,MNPS FICA Career Ladder,,1068
FY14-15,Expense,MNPS,35131,MNPS SSN Medical Career Ladd,,250
FY14-15,Expense,MNPS,35131,MNPS Emp'r Pension Career La,,1598
FY14-15,Expense,MNPS,35131,MNPS Emp'r Pension TCRS,,357443
FY14-15,Expense,MNPS,35131,Electric,,-12780
FY14-15,Expense,MNPS,35131,Water,,30816
FY14-15,Expense,MNPS,35131,Gas,,54372
FY14-15,Expense,MNPS,35131,Stormwater,,2400
FY14-15,Expense,MNPS,35131,Educational Service,,0
FY14-15,Expense,MNPS,35131,Employee Local Travel/Park,,1161
FY14-15,Expense,MNPS,35131,Telephone & Telegraph,,202
FY14-15,Expense,MNPS,35131,Printing/Binding,,1447
FY14-15,Expense,MNPS,35131,Subscriptions,,90
FY14-15,Expense,MNPS,35131,Registration,,0
FY14-15,Expense,MNPS,35131,Other Rpr & Maint Srvc,,1650
FY14-15,Expense,MNPS,35131,Host & Hostess,,0
FY14-15,Expense,MNPS,35131,Offc & Admin Supply,,2932
FY14-15,Expense,MNPS,35131,Computer Software,,92
FY14-15,Expense,MNPS,35131,Educational Equipment,,0
FY14-15,Expense,MNPS,35131,Books/Magazines/Periodicals,,13893
FY14-15,Expense,MNPS,35131,Educational Supply,,22338
FY14-15,Expense,MNPS,35131,Medical Supply,,226
FY14-15,Expense,MNPS,35131,Repair & Maint Supply,,13
FY14-15,Expense,MNPS,35131,Audio Visual Materials,,192
FY14-15,Expense,MNPS,35131,Transfer Operational,,7623
FY14-15,Expense,MNPS,35131,Electric,,276902
FY14-15,Expense,MNPS,35131,Electric KWD,,284
FY14-15,Expense,MNPS,35131,Books/Magazines/Periodicals,,1653
FY14-15,Expense,MNPS,35131,Regular Pay,,1480261
FY14-15,Expense,MNPS,35131,Overtime Pay,,3954
FY14-15,Expense,MNPS,35131,Out of Class Pay,,593
FY14-15,Expense,MNPS,35131,Supplemental Pay,,140003
FY14-15,Expense,MNPS,35131,Injured on Duty Pay,,0
FY14-15,Expense,MNPS,35131,MNPS Career Ladder,,9000
FY14-15,Expense,MNPS,35131,Retirement Incentive Pay,,50312
FY14-15,Expense,MNPS,35131,Employer OASDI,,96780
FY14-15,Expense,MNPS,35131,Employer SSN Medical,,22644
FY14-15,Expense,MNPS,35131,Employer Group Health,,269434
FY14-15,Expense,MNPS,35131,Employer Dental Group,,2055
FY14-15,Expense,MNPS,35131,Employer Group Life,,2516
FY14-15,Expense,MNPS,35131,Employer Pension,,20356
FY14-15,Expense,MNPS,35131,MNPS FICA Career Ladder,,536
FY14-15,Expense,MNPS,35131,MNPS SSN Medical Career Ladd,,125
FY14-15,Expense,MNPS,35131,MNPS Emp'r Pension Career La,,799
FY14-15,Expense,MNPS,35131,MNPS Emp'r Pension TCRS,,128493
FY14-15,Expense,MNPS,35131,Electric,,71356
FY14-15,Expense,MNPS,35131,Water,,41764
FY14-15,Expense,MNPS,35131,Gas,,13613
FY14-15,Expense,MNPS,35131,Stormwater,,1200
FY14-15,Expense,MNPS,35131,Employee Local Travel/Park,,25
FY14-15,Expense,MNPS,35131,Telephone & Telegraph,,0
FY14-15,Expense,MNPS,35131,Postage & Delivery Srvc,,0
FY14-15,Expense,MNPS,35131,Printing/Binding,,268
FY14-15,Expense,MNPS,35131,Other Rpr & Maint Srvc,,260
FY14-15,Expense,MNPS,35131,Offc & Admin Supply,,3216
FY14-15,Expense,MNPS,35131,Computer Software,,0
FY14-15,Expense,MNPS,35131,Books/Magazines/Periodicals,,3097
FY14-15,Expense,MNPS,35131,Educational Supply,,7353
FY14-15,Expense,MNPS,35131,Repair & Maint Supply,,0
FY14-15,Expense,MNPS,35131,Transfer Operational,,2970
FY14-15,Expense,MNPS,35131,Regular Pay,,3152986
FY14-15,Expense,MNPS,35131,Supplemental Pay,,12941
FY14-15,Expense,MNPS,35131,Injured on Duty Pay,,213
FY14-15,Expense,MNPS,35131,MNPS Career Ladder,,15000
FY14-15,Expense,MNPS,35131,Retirement Incentive Pay,,28000
FY14-15,Expense,MNPS,35131,Employer OASDI,,187880
FY14-15,Expense,MNPS,35131,Employer SSN Medical,,43944
FY14-15,Expense,MNPS,35131,Employer Group Health,,489375
FY14-15,Expense,MNPS,35131,Employer Dental Group,,2920
FY14-15,Expense,MNPS,35131,Employer Group Life,,4625
FY14-15,Expense,MNPS,35131,Employer Pension,,29846
FY14-15,Expense,MNPS,35131,MNPS FICA Career Ladder,,890
FY14-15,Expense,MNPS,35131,MNPS SSN Medical Career Ladd,,208
FY14-15,Expense,MNPS,35131,MNPS Emp'r Pension Career La,,1332
FY14-15,Expense,MNPS,35131,MNPS Emp'r Pension TCRS,,257387
FY14-15,Expense,MNPS,35131,Electric,,132036
FY14-15,Expense,MNPS,35131,Water,,20710
FY14-15,Expense,MNPS,35131,Gas,,16564
FY14-15,Expense,MNPS,35131,Stormwater,,1200
FY14-15,Expense,MNPS,35131,Management Consultant,,0
FY14-15,Expense,MNPS,35131,Entertainment Service,,366
FY14-15,Expense,MNPS,35131,Bus Service,,342
FY14-15,Expense,MNPS,35131,Employee Local Travel/Park,,0
FY14-15,Expense,MNPS,35131,Telephone & Telegraph,,0
FY14-15,Expense,MNPS,35131,Printing/Binding,,80
FY14-15,Expense,MNPS,35131,Subscriptions,,215
FY14-15,Expense,MNPS,35131,Registration,,0
FY14-15,Expense,MNPS,35131,Offc & Admin Supply,,16642
FY14-15,Expense,MNPS,35131,Computer Software,,0
FY14-15,Expense,MNPS,35131,"Furniture < $10,000",,8
FY14-15,Expense,MNPS,35131,Educational Equipment,,4425
FY14-15,Expense,MNPS,35131,HHold & Jnitr Supply,,0
FY14-15,Expense,MNPS,35131,Books/Magazines/Periodicals,,8427
FY14-15,Expense,MNPS,35131,Educational Supply,,11674
FY14-15,Expense,MNPS,35131,Medical Supply,,0
FY14-15,Expense,MNPS,35131,Transfer Operational,,6237
FY14-15,Expense,MNPS,35131,Regular Pay,,1212695
FY14-15,Expense,MNPS,35131,Supplemental Pay,,2886
FY14-15,Expense,MNPS,35131,Injured on Duty Pay,,0
FY14-15,Expense,MNPS,35131,MNPS Career Ladder,,5000
FY14-15,Expense,MNPS,35131,Retirement Incentive Pay,,23793
FY14-15,Expense,MNPS,35131,Employer OASDI,,70879
FY14-15,Expense,MNPS,35131,Employer SSN Medical,,16630
FY14-15,Expense,MNPS,35131,Employer Group Health,,249221
FY14-15,Expense,MNPS,35131,Employer Dental Group,,1700
FY14-15,Expense,MNPS,35131,Employer Group Life,,1931
FY14-15,Expense,MNPS,35131,Employer Pension,,18630
FY14-15,Expense,MNPS,35131,MNPS FICA Career Ladder,,290
FY14-15,Expense,MNPS,35131,MNPS SSN Medical Career Ladd,,68
FY14-15,Expense,MNPS,35131,MNPS Emp'r Pension Career La,,444
FY14-15,Expense,MNPS,35131,MNPS Emp'r Pension TCRS,,95801
FY14-15,Expense,MNPS,35131,Electric,,72510
FY14-15,Expense,MNPS,35131,Water,,5490
FY14-15,Expense,MNPS,35131,Gas,,30701
FY14-15,Expense,MNPS,35131,Stormwater,,0
FY14-15,Expense,MNPS,35131,Employee Local Travel/Park,,189
FY14-15,Expense,MNPS,35131,Telephone & Telegraph,,0
FY14-15,Expense,MNPS,35131,Printing/Binding,,50
FY14-15,Expense,MNPS,35131,Subscriptions,,2014
FY14-15,Expense,MNPS,35131,Registration,,0
FY14-15,Expense,MNPS,35131,Membership Dues,,0
FY14-15,Expense,MNPS,35131,Host & Hostess,,0
FY14-15,Expense,MNPS,35131,Offc & Admin Supply,,1536
FY14-15,Expense,MNPS,35131,Educational Equipment,,947
FY14-15,Expense,MNPS,35131,Books/Magazines/Periodicals,,2450
FY14-15,Expense,MNPS,35131,Educational Supply,,5127
FY14-15,Expense,MNPS,35131,Water Meters - new,,0
FY14-15,Expense,MNPS,35131,Transfer Operational,,2376
FY14-15,Expense,MNPS,35131,Regular Pay,,1950087
FY14-15,Expense,MNPS,35131,Supplemental Pay,,6261
FY14-15,Expense,MNPS,35131,MNPS Career Ladder,,12501
