budget_year,account_type,department,fund_code,account_category,bu_description,amount
FY16-17,Expense,MNPS,35131,Regular Pay,,0
FY16-17,Expense,MNPS,35131,Overtime Pay,,0
FY16-17,Expense,MNPS,35131,Supplemental Pay,,0
FY16-17,Expense,MNPS,35131,Injured on Duty Pay,,0
FY16-17,Expense,MNPS,35131,MNPS Career Ladder,,0
FY16-17,Expense,MNPS,35131,Retirement Incentive Pay,,0
FY16-17,Expense,MNPS,35131,Employer OASDI,,0
FY16-17,Expense,MNPS,35131,Employer SSN Medical,,0
FY16-17,Expense,MNPS,35131,Employer Group Health,,0
FY16-17,Expense,MNPS,35131,Employer Dental Group,,0
FY16-17,Expense,MNPS,35131,Employer Group Life,,0
FY16-17,Expense,MNPS,35131,Employer Pension,,0
FY16-17,Expense,MNPS,35131,MNPS FICA Career Ladder,,0
FY16-17,Expense,MNPS,35131,MNPS SSN Medical Career Ladd,,0
FY16-17,Expense,MNPS,35131,MNPS Emp'r Pension Career La,,0
FY16-17,Expense,MNPS,35131,MNPS Emp'r Pension TCRS,,0
FY16-17,Expense,MNPS,35131,Electric,,0
FY16-17,Expense,MNPS,35131,Water,,6001
FY16-17,Expense,MNPS,35131,Gas,,0
FY16-17,Expense,MNPS,35131,Stormwater,,1200
FY16-17,Expense,MNPS,35131,Bus Service,,0
FY16-17,Expense,MNPS,35131,Employee Local Travel/Park,,0
FY16-17,Expense,MNPS,35131,Offc & Admin Supply,,0
FY16-17,Expense,MNPS,35131,Educational Equipment,,0
FY16-17,Expense,MNPS,35131,Books/Magazines/Periodicals,,0
FY16-17,Expense,MNPS,35131,Educational Supply,,0
FY16-17,Expense,MNPS,35131,Transfer Operational,,0
FY16-17,Expense,MNPS,35131,Regular Pay,,1078525
FY16-17,Expense,MNPS,35131,Supplemental Pay,,14632
FY16-17,Expense,MNPS,35131,MNPS Career Ladder,,968
FY16-17,Expense,MNPS,35131,Employer OASDI,,63121
FY16-17,Expense,MNPS,35131,Employer SSN Medical,,14793
FY16-17,Expense,MNPS,35131,Employer Group Health,,228544
FY16-17,Expense,MNPS,35131,Employer Dental Group,,4191
FY16-17,Expense,MNPS,35131,Employer Group Life,,3264
FY16-17,Expense,MNPS,35131,Employer Pension,,43660
FY16-17,Expense,MNPS,35131,MNPS FICA Career Ladder,,54
FY16-17,Expense,MNPS,35131,MNPS SSN Medical Career Ladd,,13
FY16-17,Expense,MNPS,35131,MNPS Emp'r Pension Career La,,87
FY16-17,Expense,MNPS,35131,MNPS Emp'r Pension TCRS,,69497
FY16-17,Expense,MNPS,35131,Electric,,34654
FY16-17,Expense,MNPS,35131,Water,,0
FY16-17,Expense,MNPS,35131,Gas,,2024
FY16-17,Expense,MNPS,35131,Stormwater,,0
FY16-17,Expense,MNPS,35131,Management Consultant,,4613
FY16-17,Expense,MNPS,35131,Entertainment Service,,1224
FY16-17,Expense,MNPS,35131,Educational Service,,0
FY16-17,Expense,MNPS,35131,Laundry Service,,0
FY16-17,Expense,MNPS,35131,Internet Services,,303
FY16-17,Expense,MNPS,35131,Bus Service,,906
FY16-17,Expense,MNPS,35131,Employee Out-of-town Tr,,0
FY16-17,Expense,MNPS,35131,Employee Local Travel/Park,,30
FY16-17,Expense,MNPS,35131,Telephone & Telegraph,,1
FY16-17,Expense,MNPS,35131,Postage & Delivery Srvc,,0
FY16-17,Expense,MNPS,35131,Printing/Binding,,179
FY16-17,Expense,MNPS,35131,Advertising & Promot'n,,0
FY16-17,Expense,MNPS,35131,Subscriptions,,0
FY16-17,Expense,MNPS,35131,Registration,,738
FY16-17,Expense,MNPS,35131,Other Rpr & Maint Srvc,,0
FY16-17,Expense,MNPS,35131,Host & Hostess,,6523
FY16-17,Expense,MNPS,35131,Offc & Admin Supply,,13776
FY16-17,Expense,MNPS,35131,Computer Software,,0
FY16-17,Expense,MNPS,35131,Furniture/Fixtures<$5000,,8398
FY16-17,Expense,MNPS,35131,Educational Equipment,,1567
FY16-17,Expense,MNPS,35131,Books/Magazines/Periodical,,2656
FY16-17,Expense,MNPS,35131,Educational Supply,,43921
FY16-17,Expense,MNPS,35131,"Cleaning Equip < $10,000",,0
FY16-17,Expense,MNPS,35131,Repair & Maint Supply,,234
FY16-17,Expense,MNPS,35131,Offc & Admin Supply,,0
FY16-17,Expense,MNPS,35131,Regular Pay,,14898
FY16-17,Expense,MNPS,35131,Other Special Pay,,0
FY16-17,Expense,MNPS,35131,MNPS Career Ladder,,0
FY16-17,Expense,MNPS,35131,Employer OASDI,,974
FY16-17,Expense,MNPS,35131,Employer SSN Medical,,228
FY16-17,Expense,MNPS,35131,Employer Group Health,,1307
FY16-17,Expense,MNPS,35131,Employer Dental Group,,1
FY16-17,Expense,MNPS,35131,Employer Group Life,,15
FY16-17,Expense,MNPS,35131,Employer Pension,,11
FY16-17,Expense,MNPS,35131,MNPS FICA Career Ladder,,0
FY16-17,Expense,MNPS,35131,MNPS SSN Medical Career Ladd,,0
FY16-17,Expense,MNPS,35131,MNPS Emp'r Pension Career La,,0
FY16-17,Expense,MNPS,35131,MNPS Emp'r Pension TCRS,,1454
FY16-17,Expense,MNPS,35131,Electric,,132620
FY16-17,Expense,MNPS,35131,Water,,14370
FY16-17,Expense,MNPS,35131,Gas,,6976
FY16-17,Expense,MNPS,35131,Electric KWD,,0
FY16-17,Expense,MNPS,35131,Stormwater,,1200
FY16-17,Expense,MNPS,35131,Entertainment Service,,0
FY16-17,Expense,MNPS,35131,Telephone & Telegraph,,0
FY16-17,Expense,MNPS,35131,Printing/Binding,,0
FY16-17,Expense,MNPS,35131,Host & Hostess,,0
FY16-17,Expense,MNPS,35131,Offc & Admin Supply,,0
FY16-17,Expense,MNPS,35131,Educational Equipment,,0
FY16-17,Expense,MNPS,35131,Books/Magazines/Periodicals,,0
FY16-17,Expense,MNPS,35131,Educational Supply,,0
FY16-17,Expense,MNPS,35131,Medical Supply,,0
FY16-17,Expense,MNPS,35131,Transfer Operational,,0
FY16-17,Expense,MNPS,35131,Regular Pay,,1916389
FY16-17,Expense,MNPS,35131,Overtime Pay,,12057
FY16-17,Expense,MNPS,35131,Supplemental Pay,,228516
FY16-17,Expense,MNPS,35131,Injured on Duty Pay,,0
FY16-17,Expense,MNPS,35131,In-Service Train Supp,,0
FY16-17,Expense,MNPS,35131,MNPS Career Ladder,,2000
FY16-17,Expense,MNPS,35131,Employer OASDI,,126210
FY16-17,Expense,MNPS,35131,Employer SSN Medical,,29584
FY16-17,Expense,MNPS,35131,Employer Group Health,,350437
FY16-17,Expense,MNPS,35131,Employer Dental Group,,5891
FY16-17,Expense,MNPS,35131,Employer Group Life,,5125
FY16-17,Expense,MNPS,35131,Employer Pension,,42740
FY16-17,Expense,MNPS,35131,MNPS FICA Career Ladder,,120
FY16-17,Expense,MNPS,35131,MNPS SSN Medical Career Ladd,,28
FY16-17,Expense,MNPS,35131,MNPS Emp'r Pension Career La,,181
FY16-17,Expense,MNPS,35131,MNPS Emp'r Pension TCRS,,155415
FY16-17,Expense,MNPS,35131,Electric,,81964
FY16-17,Expense,MNPS,35131,Water,,10439
FY16-17,Expense,MNPS,35131,Gas,,3017
FY16-17,Expense,MNPS,35131,Stormwater,,1200
FY16-17,Expense,MNPS,35131,Internet Services,,86
FY16-17,Expense,MNPS,35131,Employee Local Travel/Park,,0
FY16-17,Expense,MNPS,35131,Telephone & Telegraph,,17
FY16-17,Expense,MNPS,35131,Printing/Binding,,0
FY16-17,Expense,MNPS,35131,Registration,,150
FY16-17,Expense,MNPS,35131,Other Rpr & Maint Srvc,,0
FY16-17,Expense,MNPS,35131,Host & Hostess,,700
FY16-17,Expense,MNPS,35131,Offc & Admin Supply,,0
FY16-17,Expense,MNPS,35131,Computer Software,,0
FY16-17,Expense,MNPS,35131,"Furniture < $10,000",,1517
FY16-17,Expense,MNPS,35131,Educational Equipment,,568
FY16-17,Expense,MNPS,35131,HHold & Jnitr Supply,,0
FY16-17,Expense,MNPS,35131,Books/Magazines/Periodicals,,4981
FY16-17,Expense,MNPS,35131,Educational Supply,,16867
FY16-17,Expense,MNPS,35131,Medical Supply,,0
FY16-17,Expense,MNPS,35131,Repair & Maint Supply,,0
FY16-17,Expense,MNPS,35131,Transfer Operational,,0
FY16-17,Expense,MNPS,35131,Regular Pay,,1380494
FY16-17,Expense,MNPS,35131,Overtime Pay,,5535
FY16-17,Expense,MNPS,35131,Supplemental Pay,,139933
FY16-17,Expense,MNPS,35131,Injured on Duty Pay,,8863
FY16-17,Expense,MNPS,35131,MNPS Career Ladder,,8000
FY16-17,Expense,MNPS,35131,Retirement Incentive Pay,,0
FY16-17,Expense,MNPS,35131,Employer OASDI,,88679
FY16-17,Expense,MNPS,35131,Employer SSN Medical,,21190
FY16-17,Expense,MNPS,35131,Employer Group Health,,209491
FY16-17,Expense,MNPS,35131,Employer Dental Group,,1038
FY16-17,Expense,MNPS,35131,Employer Group Life,,1830
FY16-17,Expense,MNPS,35131,Employer Pension,,14504
FY16-17,Expense,MNPS,35131,MNPS FICA Career Ladder,,475
FY16-17,Expense,MNPS,35131,MNPS SSN Medical Career Ladd,,111
FY16-17,Expense,MNPS,35131,MNPS Emp'r Pension Career La,,723
FY16-17,Expense,MNPS,35131,MNPS Emp'r Pension TCRS,,125322
FY16-17,Expense,MNPS,35131,Electric,,75546
FY16-17,Expense,MNPS,35131,Water,,5044
FY16-17,Expense,MNPS,35131,Gas,,3992
FY16-17,Expense,MNPS,35131,Stormwater,,1300
FY16-17,Expense,MNPS,35131,Management Consultant,,18000
FY16-17,Expense,MNPS,35131,Entertainment Service,,0
FY16-17,Expense,MNPS,35131,Educational Service,,0
FY16-17,Expense,MNPS,35131,Internet Services,,139
FY16-17,Expense,MNPS,35131,Bus Service,,120
FY16-17,Expense,MNPS,35131,Employee Out-of-town Travel,,358
FY16-17,Expense,MNPS,35131,Employee Local Travel/Park,,0
FY16-17,Expense,MNPS,35131,Telephone & Telegraph,,34
FY16-17,Expense,MNPS,35131,Printing/Binding,,0
FY16-17,Expense,MNPS,35131,Registration,,700
FY16-17,Expense,MNPS,35131,Host & Hostess,,359
FY16-17,Expense,MNPS,35131,Offc & Admin Supply,,539
FY16-17,Expense,MNPS,35131,Educational Equipment,,19946
FY16-17,Expense,MNPS,35131,Books/Magazines/Periodicals,,1964
FY16-17,Expense,MNPS,35131,Educational Supply,,4922
FY16-17,Expense,MNPS,35131,Transfer Operational,,0
FY16-17,Expense,MNPS,35131,Regular Pay,,0
FY16-17,Expense,MNPS,35131,Supplemental Pay,,0
FY16-17,Expense,MNPS,35131,MNPS Career Ladder,,0
FY16-17,Expense,MNPS,35131,Employer OASDI,,0
FY16-17,Expense,MNPS,35131,Employer SSN Medical,,0
FY16-17,Expense,MNPS,35131,Employer Group Health,,0
FY16-17,Expense,MNPS,35131,Employer Dental Group,,0
FY16-17,Expense,MNPS,35131,Employer Group Life,,0
FY16-17,Expense,MNPS,35131,Employer Pension,,0
FY16-17,Expense,MNPS,35131,MNPS FICA Career Ladder,,0
FY16-17,Expense,MNPS,35131,MNPS SSN Medical Career Ladd,,0
FY16-17,Expense,MNPS,35131,MNPS Emp'r Pension Career La,,0
FY16-17,Expense,MNPS,35131,MNPS Emp'r Pension TCRS,,0
FY16-17,Expense,MNPS,35131,Electric,,145314
FY16-17,Expense,MNPS,35131,Water,,22978
FY16-17,Expense,MNPS,35131,Gas,,25453
FY16-17,Expense,MNPS,35131,Stormwater,,1200
FY16-17,Expense,MNPS,35131,Entertainment Service,,0
FY16-17,Expense,MNPS,35131,Educational Service,,0
FY16-17,Expense,MNPS,35131,Bus Service,,0
FY16-17,Expense,MNPS,35131,Employee Local Travel/Park,,0
FY16-17,Expense,MNPS,35131,Host & Hostess,,0
FY16-17,Expense,MNPS,35131,Offc & Admin Supply,,0
FY16-17,Expense,MNPS,35131,Computer Software,,0
FY16-17,Expense,MNPS,35131,Books/Magazines/Periodicals,,0
FY16-17,Expense,MNPS,35131,Educational Supply,,0
FY16-17,Expense,MNPS,35131,Transfer Operational,,0
FY16-17,Expense,MNPS,35131,Regular Pay,,5993153
FY16-17,Expense,MNPS,35131,Overtime Pay,,240
FY16-17,Expense,MNPS,35131,Supplemental Pay,,15840
FY16-17,Expense,MNPS,35131,Injured on Duty Pay,,0
FY16-17,Expense,MNPS,35131,In-Service Train Supp,,0
FY16-17,Expense,MNPS,35131,MNPS Career Ladder,,6000
FY16-17,Expense,MNPS,35131,Retirement Incentive Pay,,0
FY16-17,Expense,MNPS,35131,Employer OASDI,,347255
FY16-17,Expense,MNPS,35131,Employer SSN Medical,,82274
FY16-17,Expense,MNPS,35131,Employer Group Health,,918907
FY16-17,Expense,MNPS,35131,Employer Dental Group,,4619
FY16-17,Expense,MNPS,35131,Employer Group Life,,8435
FY16-17,Expense,MNPS,35131,Employer Pension,,55759
FY16-17,Expense,MNPS,35131,MNPS FICA Career Ladder,,355
FY16-17,Expense,MNPS,35131,MNPS SSN Medical Career Ladd,,83
FY16-17,Expense,MNPS,35131,MNPS Emp'r Pension Career La,,542
FY16-17,Expense,MNPS,35131,MNPS Emp'r Pension TCRS,,484865
FY16-17,Expense,MNPS,35131,Electric,,450183
FY16-17,Expense,MNPS,35131,Water,,78301
FY16-17,Expense,MNPS,35131,Gas,,33217
FY16-17,Expense,MNPS,35131,Stormwater,,36
FY16-17,Expense,MNPS,35131,Management Consultant,,0
FY16-17,Expense,MNPS,35131,Bus Service,,0
FY16-17,Expense,MNPS,35131,Employee Out-of-town Travel,,10729
FY16-17,Expense,MNPS,35131,Employee Local Travel/Park,,57
FY16-17,Expense,MNPS,35131,Telephone & Telegraph,,30
FY16-17,Expense,MNPS,35131,Postage & Delivery Srvc,,0
FY16-17,Expense,MNPS,35131,Printing/Binding,,532
FY16-17,Expense,MNPS,35131,Registration,,4239
FY16-17,Expense,MNPS,35131,Host & Hostess,,9970
FY16-17,Expense,MNPS,35131,Offc & Admin Supply,,39624
FY16-17,Expense,MNPS,35131,"Computer Hardware < $10,000",,13816
FY16-17,Expense,MNPS,35131,"Furniture < $10,000",,49859
FY16-17,Expense,MNPS,35131,Educational Equipment,,19160
FY16-17,Expense,MNPS,35131,Books/Magazines/Periodicals,,30639
FY16-17,Expense,MNPS,35131,Educational Supply,,17742
FY16-17,Expense,MNPS,35131,Medical Supply,,117
FY16-17,Expense,MNPS,35131,Audio Visual Materials,,0
FY16-17,Expense,MNPS,35131,Transfer Operational,,0
FY16-17,Expense,MNPS,35131,Regular Pay,,3691103
FY16-17,Expense,MNPS,35131,Other Special Pay,,23300
FY16-17,Expense,MNPS,35131,Injured on Duty Pay,,419
FY16-17,Expense,MNPS,35131,MNPS Career Ladder,,11895
FY16-17,Expense,MNPS,35131,Employer OASDI,,214485
FY16-17,Expense,MNPS,35131,Employer SSN Medical,,51061
FY16-17,Expense,MNPS,35131,Employer Group Health,,554357
FY16-17,Expense,MNPS,35131,Employer Dental Group,,1631
FY16-17,Expense,MNPS,35131,Employer Group Life,,5358
FY16-17,Expense,MNPS,35131,Employer Pension,,12831
FY16-17,Expense,MNPS,35131,MNPS FICA Career Ladder,,708
FY16-17,Expense,MNPS,35131,MNPS SSN Medical Career Ladd,,165
FY16-17,Expense,MNPS,35131,MNPS Emp'r Pension Career La,,1075
FY16-17,Expense,MNPS,35131,MNPS Emp'r Pension TCRS,,307940
FY16-17,Expense,MNPS,35131,Electric,,174285
FY16-17,Expense,MNPS,35131,Water,,9722
FY16-17,Expense,MNPS,35131,Gas,,12581
FY16-17,Expense,MNPS,35131,Entertainment Service,,0
FY16-17,Expense,MNPS,35131,Bus Service,,0
FY16-17,Expense,MNPS,35131,Employee Out-of-town Travel,,10005
FY16-17,Expense,MNPS,35131,Employee Local Travel/Park,,0
FY16-17,Expense,MNPS,35131,Telephone & Telegraph,,175
FY16-17,Expense,MNPS,35131,Printing/Binding,,943
FY16-17,Expense,MNPS,35131,Subscriptions,,0
FY16-17,Expense,MNPS,35131,Other Rpr & Maint Srvc,,107
FY16-17,Expense,MNPS,35131,Host & Hostess,,0
FY16-17,Expense,MNPS,35131,Offc & Admin Supply,,1783
FY16-17,Expense,MNPS,35131,"Furniture < $10,000",,0
FY16-17,Expense,MNPS,35131,Educational Equipment,,830
FY16-17,Expense,MNPS,35131,Books/Magazines/Periodicals,,8029
FY16-17,Expense,MNPS,35131,Educational Supply,,89871
FY16-17,Expense,MNPS,35131,Medical Supply,,0
FY16-17,Expense,MNPS,35131,Repair & Maint Supply,,550
FY16-17,Expense,MNPS,35131,Transfer Operational,,0
FY16-17,Expense,MNPS,35131,Regular Pay,,1587727
FY16-17,Expense,MNPS,35131,Supplemental Pay,,27518
FY16-17,Expense,MNPS,35131,MNPS Career Ladder,,4000
FY16-17,Expense,MNPS,35131,Employer OASDI,,93324
FY16-17,Expense,MNPS,35131,Employer SSN Medical,,22263
FY16-17,Expense,MNPS,35131,Employer Group Health,,241316
FY16-17,Expense,MNPS,35131,Employer Dental Group,,1338
FY16-17,Expense,MNPS,35131,Employer Group Life,,2289
FY16-17,Expense,MNPS,35131,Employer Pension,,14469
FY16-17,Expense,MNPS,35131,MNPS FICA Career Ladder,,234
FY16-17,Expense,MNPS,35131,MNPS SSN Medical Career Ladd,,55
FY16-17,Expense,MNPS,35131,MNPS Emp'r Pension Career La,,362
FY16-17,Expense,MNPS,35131,MNPS Emp'r Pension TCRS,,131128
FY16-17,Expense,MNPS,35131,Electric,,54117
FY16-17,Expense,MNPS,35131,Water,,7640
FY16-17,Expense,MNPS,35131,Gas,,4324
FY16-17,Expense,MNPS,35131,Stormwater,,1200
FY16-17,Expense,MNPS,35131,Management Consultant,,5500
FY16-17,Expense,MNPS,35131,Entertainment Service,,0
FY16-17,Expense,MNPS,35131,Employee Out-of-town Travel,,0
FY16-17,Expense,MNPS,35131,Employee Local Travel/Park,,0
FY16-17,Expense,MNPS,35131,Telephone & Telegraph,,10
FY16-17,Expense,MNPS,35131,Postage & Delivery Srvc,,0
FY16-17,Expense,MNPS,35131,Printing/Binding,,240
FY16-17,Expense,MNPS,35131,Advertising & Promot'n,,1103
FY16-17,Expense,MNPS,35131,Subscriptions,,0
FY16-17,Expense,MNPS,35131,Subscriptions,,0
FY16-17,Expense,MNPS,35131,Registration,,699
FY16-17,Expense,MNPS,35131,Other Rpr & Maint Srvc,,0
FY16-17,Expense,MNPS,35131,Host & Hostess,,1054
FY16-17,Expense,MNPS,35131,Offc & Admin Supply,,10785
FY16-17,Expense,MNPS,35131,Computer Software,,10416
FY16-17,Expense,MNPS,35131,"Furniture < $10,000",,989
FY16-17,Expense,MNPS,35131,Educational Equipment,,29745
FY16-17,Expense,MNPS,35131,Books/Magazines/Periodicals,,7477
FY16-17,Expense,MNPS,35131,Educational Supply,,13396
FY16-17,Expense,MNPS,35131,Software License,,250
FY16-17,Expense,MNPS,35131,Transfer Operational,,0
FY16-17,Expense,MNPS,35131,Regular Pay,,429452
FY16-17,Expense,MNPS,35131,Supplemental Pay,,7499
FY16-17,Expense,MNPS,35131,Inservice Training,,0
FY16-17,Expense,MNPS,35131,Employer OASDI,,25795
FY16-17,Expense,MNPS,35131,Employer SSN Medical,,6038
FY16-17,Expense,MNPS,35131,Employer Group Health,,60685
FY16-17,Expense,MNPS,35131,Employer Dental Group,,964
FY16-17,Expense,MNPS,35131,Employer Group Life,,1182
FY16-17,Expense,MNPS,35131,Employer Pension,,11654
FY16-17,Expense,MNPS,35131,MNPS Emp'r Pension TCRS,,29290
FY16-17,Expense,MNPS,35131,Electric,,8682
FY16-17,Expense,MNPS,35131,Gas,,1402
FY16-17,Expense,MNPS,35131,Management Consultant,,0
FY16-17,Expense,MNPS,35131,Educational Service,,0
FY16-17,Expense,MNPS,35131,Employee Local Travel/Park,,0
FY16-17,Expense,MNPS,35131,Employee Local Travel/,,0
FY16-17,Expense,MNPS,35131,Telephone & Telegraph,,2
FY16-17,Expense,MNPS,35131,Printing/Binding,,650
FY16-17,Expense,MNPS,35131,Registration,,1229
FY16-17,Expense,MNPS,35131,Host & Hostess,,266
FY16-17,Expense,MNPS,35131,Offc & Admin Supply,,5976
FY16-17,Expense,MNPS,35131,Educational Supply,,21533
FY16-17,Expense,MNPS,35131,Rent Building & Land,,194567
FY16-17,Expense,MNPS,35131,Regular Pay,,0
FY16-17,Expense,MNPS,35131,Supplemental Pay,,0
FY16-17,Expense,MNPS,35131,MNPS Career Ladder,,0
FY16-17,Expense,MNPS,35131,Employer OASDI,,0
FY16-17,Expense,MNPS,35131,Employer SSN Medical,,0
FY16-17,Expense,MNPS,35131,Employer Group Health,,0
FY16-17,Expense,MNPS,35131,Employer Group Life,,0
FY16-17,Expense,MNPS,35131,Employer Pension,,0
FY16-17,Expense,MNPS,35131,MNPS FICA Career Ladder,,0
FY16-17,Expense,MNPS,35131,MNPS Emp'r Pension Career La,,0
FY16-17,Expense,MNPS,35131,MNPS Emp'r Pension TCRS,,0
FY16-17,Expense,MNPS,35131,Water,,8413
FY16-17,Expense,MNPS,35131,Gas,,9031
FY16-17,Expense,MNPS,35131,Stormwater,,480
FY16-17,Expense,MNPS,35131,Janitorial Service,,77800
FY16-17,Expense,MNPS,35131,Offc & Admin Supply,,0
FY16-17,Expense,MNPS,35131,Transfer Operational,,0
FY16-17,Expense,MNPS,35131,Regular Pay,,1672063
FY16-17,Expense,MNPS,35131,Supplemental Pay,,4710
FY16-17,Expense,MNPS,35131,MNPS Career Ladder,,8000
FY16-17,Expense,MNPS,35131,Employer OASDI,,100265
FY16-17,Expense,MNPS,35131,Employer SSN Medical,,23298
FY16-17,Expense,MNPS,35131,Employer Group Health,,230539
FY16-17,Expense,MNPS,35131,Employer Dental Group,,1171
FY16-17,Expense,MNPS,35131,Employer Group Life,,2262
FY16-17,Expense,MNPS,35131,Employer Pension,,10998
FY16-17,Expense,MNPS,35131,MNPS FICA Career Ladder,,480
FY16-17,Expense,MNPS,35131,MNPS SSN Medical Career Ladd,,112
FY16-17,Expense,MNPS,35131,MNPS Emp'r Pension Career La,,723
FY16-17,Expense,MNPS,35131,MNPS Emp'r Pension TCRS,,142373
FY16-17,Expense,MNPS,35131,Electric,,69773
FY16-17,Expense,MNPS,35131,Water,,4501
FY16-17,Expense,MNPS,35131,Gas,,5798
FY16-17,Expense,MNPS,35131,Stormwater,,1200
FY16-17,Expense,MNPS,35131,Entertainment Service,,0
FY16-17,Expense,MNPS,35131,Internet Services,,378
FY16-17,Expense,MNPS,35131,Employee Local Travel/Park,,0
FY16-17,Expense,MNPS,35131,Telephone & Telegraph,,11
FY16-17,Expense,MNPS,35131,Cell Phones,,0
FY16-17,Expense,MNPS,35131,Printing/Binding,,462
FY16-17,Expense,MNPS,35131,Offc & Admin Supply,,3024
FY16-17,Expense,MNPS,35131,Computer Software,,0
FY16-17,Expense,MNPS,35131,Educational Equipment,,0
FY16-17,Expense,MNPS,35131,Books/Magazines/Periodicals,,2868
FY16-17,Expense,MNPS,35131,Educational Supply,,36930
FY16-17,Expense,MNPS,35131,Transfer Operational,,0
FY16-17,Expense,MNPS,35131,Regular Pay,,2287135
FY16-17,Expense,MNPS,35131,Supplemental Pay,,29888
FY16-17,Expense,MNPS,35131,Injured on Duty Pay,,0
FY16-17,Expense,MNPS,35131,MNPS Career Ladder,,9990
FY16-17,Expense,MNPS,35131,Retirement Incentive Pay,,0
FY16-17,Expense,MNPS,35131,Employer OASDI,,134223
FY16-17,Expense,MNPS,35131,Employer SSN Medical,,31856
FY16-17,Expense,MNPS,35131,Employer Group Health,,353731
FY16-17,Expense,MNPS,35131,Employer Dental Group,,2600
FY16-17,Expense,MNPS,35131,Employer Group Life,,3306
FY16-17,Expense,MNPS,35131,Employer Pension,,26327
FY16-17,Expense,MNPS,35131,MNPS FICA Career Ladder,,593
FY16-17,Expense,MNPS,35131,MNPS SSN Medical Career Ladd,,139
FY16-17,Expense,MNPS,35131,MNPS Emp'r Pension Career La,,903
FY16-17,Expense,MNPS,35131,MNPS Emp'r Pension TCRS,,184416
FY16-17,Expense,MNPS,35131,Electric,,60705
FY16-17,Expense,MNPS,35131,Water,,24609
FY16-17,Expense,MNPS,35131,Gas,,9092
FY16-17,Expense,MNPS,35131,Stormwater,,1200
FY16-17,Expense,MNPS,35131,Management Consultant,,76
FY16-17,Expense,MNPS,35131,Entertainment Service,,0
FY16-17,Expense,MNPS,35131,Bus Service,,0
FY16-17,Expense,MNPS,35131,Employee Out-of-town Travel,,1024
FY16-17,Expense,MNPS,35131,Employee Local Travel/Park,,65
FY16-17,Expense,MNPS,35131,Telephone & Telegraph,,33
FY16-17,Expense,MNPS,35131,Printing/Binding,,711
FY16-17,Expense,MNPS,35131,Other Rpr & Maint Srvc,,0
FY16-17,Expense,MNPS,35131,Host & Hostess,,939
FY16-17,Expense,MNPS,35131,Offc & Admin Supply,,3851
FY16-17,Expense,MNPS,35131,"Furniture < $10,000",,10176
FY16-17,Expense,MNPS,35131,Educational Equipment,,41
FY16-17,Expense,MNPS,35131,Books/Magazines/Periodicals,,4152
FY16-17,Expense,MNPS,35131,Educational Supply,,10500
FY16-17,Expense,MNPS,35131,Audio Visual Materials,,700
FY16-17,Expense,MNPS,35131,Transfer Operational,,0
FY16-17,Expense,MNPS,35131,Regular Pay,,662316
FY16-17,Expense,MNPS,35131,Overtime Pay,,2598
FY16-17,Expense,MNPS,35131,Supplemental Pay,,3534
FY16-17,Expense,MNPS,35131,MNPS Career Ladder,,2000
FY16-17,Expense,MNPS,35131,Employer OASDI,,37465
FY16-17,Expense,MNPS,35131,Employer SSN Medical,,9086
FY16-17,Expense,MNPS,35131,Employer Group Health,,116926
FY16-17,Expense,MNPS,35131,Employer Dental Group,,697
FY16-17,Expense,MNPS,35131,Employer Group Life,,802
FY16-17,Expense,MNPS,35131,Employer Pension,,7040
FY16-17,Expense,MNPS,35131,MNPS FICA Career Ladder,,118
FY16-17,Expense,MNPS,35131,MNPS SSN Medical Career Ladd,,28
